"continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"Europe","Germany",2021-03-21,2667824,92610,13230,80900,1277,182.429,31727.24,1101.369,157.338,962.108,15.187,2.17,1.22,3056,36.656,NA,NA,NA,NA,5706,68.442,48985024,NA,587.29,NA,196380,2.354,0.079,12.7,11161180,7727019,3434161,NA,165089,209031,13.39,9.27,4.12,NA,2507,143083,0.172,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,33687.906,2.8,-12.82,403.8903
"Europe","Germany",2021-03-22,2667824,0,13230,80900,0,182.429,31727.24,0,157.338,962.108,0,2.17,1.21,3150,37.783,NA,NA,NA,NA,5796,69.522,NA,NA,NA,NA,197366,2.366,NA,NA,11431375,7920383,3510992,NA,270195,211949,13.71,9.5,4.21,NA,2542,143505,0.172,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-03-23,2667824,0,13230,80900,0,182.429,31727.24,0,157.338,962.108,0,2.17,1.21,3168,37.999,NA,NA,NA,NA,5909,70.877,NA,NA,NA,NA,198352,2.378,NA,NA,11730864,8135374,3595490,NA,299489,229057,14.07,9.76,4.31,NA,2747,158322,0.19,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-03-24,2667824,0,13230,80900,0,182.429,31727.24,0,157.338,962.108,0,2.17,1.22,3207,38.467,NA,NA,NA,NA,6068,72.784,NA,NA,NA,NA,199337,2.39,NA,NA,12070718,8385559,3685159,NA,339854,248147,14.48,10.06,4.42,NA,2976,176213,0.211,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-03-25,2667824,0,13230,80900,0,182.429,31727.24,0,157.338,962.108,0,2.17,1.21,3261,39.115,NA,NA,NA,NA,6331,75.939,NA,NA,NA,NA,200323,2.402,NA,NA,12403786,8637208,3766578,NA,333068,267946,14.88,10.36,4.52,NA,3214,195229,0.234,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-03-26,2667824,0,13230,80900,0,182.429,31727.24,0,157.338,962.108,0,2.17,1.21,3333,39.978,NA,NA,NA,NA,6527,78.29,NA,NA,NA,NA,201309,2.414,NA,NA,12778739,8922997,3855742,NA,374953,286310,15.33,10.7,4.62,NA,3434,212966,0.255,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-03-27,2667824,0,13230,80900,0,182.429,31727.24,0,157.338,962.108,0,2.17,1.19,3390,40.662,NA,NA,NA,NA,6699,80.353,NA,NA,NA,NA,202294,2.425,NA,NA,13061402,9143041,3918361,NA,282663,295044,15.67,10.97,4.7,NA,3539,220390,0.264,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-03-28,2784133,116309,16615.571,82426,1526,218,33110.453,1383.211,197.602,980.256,18.148,2.593,1.18,3455,41.442,NA,NA,NA,NA,6855,82.224,50407984,NA,604.35,NA,203280,2.437,0.093,10.8,13258330,9286582,3971748,NA,196928,299593,15.9,11.14,4.76,NA,3594,222795,0.267,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,31913.307,2.61,-8.78,382.6143
"Europe","Germany",2021-03-29,2784133,0,16615.571,82426,0,218,33110.453,0,197.602,980.256,0,2.593,1.16,3571,42.833,NA,NA,NA,NA,6918,82.98,NA,NA,NA,NA,198444,2.379,NA,NA,13564210,9503385,4060825,NA,305880,304691,16.27,11.4,4.87,NA,3655,226143,0.271,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-03-30,2784133,0,16615.571,82426,0,218,33110.453,0,197.602,980.256,0,2.593,1.14,3599,43.169,NA,NA,NA,NA,7065,84.743,NA,NA,NA,NA,193608,2.321,NA,NA,13890603,9737197,4153406,NA,326393,308534,16.66,11.68,4.98,NA,3701,228832,0.274,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-03-31,2784133,0,16615.571,82426,0,218,33110.453,0,197.602,980.256,0,2.593,1.12,3680,44.141,NA,NA,NA,NA,7160,85.882,NA,NA,NA,NA,188773,2.263,NA,NA,14225083,9969934,4255149,NA,334480,307766,17.06,11.96,5.1,NA,3692,226339,0.271,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-04-01,2784133,0,16615.571,82426,0,218,33110.453,0,197.602,980.256,0,2.593,1.1,3730,44.74,NA,NA,NA,NA,7251,86.974,NA,NA,NA,NA,183937,2.205,NA,NA,14557744,10211605,4346158,NA,332661,307708,17.46,12.25,5.21,NA,3691,224914,0.27,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-04-02,2784133,0,16615.571,82426,0,218,33110.453,0,197.602,980.256,0,2.593,1.08,3850,46.18,NA,NA,NA,NA,7283,87.358,NA,NA,NA,NA,179101,2.147,NA,NA,14784350,10370129,4414245,NA,226606,286516,17.73,12.44,5.29,NA,3437,206733,0.248,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-04-03,2784133,0,16615.571,82426,0,218,33110.453,0,197.602,980.256,0,2.593,1.06,3917,46.983,NA,NA,NA,NA,7045,84.503,NA,NA,NA,NA,174265,2.089,NA,NA,15017022,10538014,4479032,NA,232672,279374,18.01,12.64,5.37,NA,3351,199282,0.239,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-04-04,2894140,110007,15715.286,84016,1590,227.143,34418.715,1308.264,186.895,999.165,18.909,2.701,1.05,4060,48.699,NA,NA,NA,NA,6968,83.579,51593991,NA,618.57,NA,169430,2.031,0.109,9.2,15210680,10681005,4529699,NA,193658,278907,18.24,12.81,5.43,NA,3345,199203,0.239,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,30890.906,2.49,-5.23,370.35654
"Europe","Germany",2021-04-05,2894140,0,15715.286,84016,0,227.143,34418.715,0,186.895,999.165,0,2.701,1.05,4164,49.946,NA,NA,NA,NA,6993,83.879,NA,NA,NA,NA,169261,2.029,NA,NA,15459368,10859191,4600201,NA,248688,270737,18.54,13.03,5.52,NA,3247,193687,0.232,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-04-06,2894140,0,15715.286,84016,0,227.143,34418.715,0,186.895,999.165,0,2.701,1.05,4357,52.261,NA,NA,NA,NA,6757,81.048,NA,NA,NA,NA,169093,2.027,NA,NA,15851925,11157049,4694914,NA,392557,280189,19.01,13.38,5.63,NA,3361,202836,0.243,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-04-07,2894140,0,15715.286,84016,0,227.143,34418.715,0,186.895,999.165,0,2.701,1.05,4443,53.293,NA,NA,NA,NA,6586,78.997,NA,NA,NA,NA,168924,2.025,NA,NA,16577816,11786513,4791357,NA,725891,336105,19.88,14.14,5.75,NA,4031,259511,0.311,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-04-08,2894140,0,15715.286,84016,0,227.143,34418.715,0,186.895,999.165,0,2.701,1.08,4477,53.7,NA,NA,NA,NA,6811,81.696,NA,NA,NA,NA,168755,2.023,NA,NA,17296306,12417890,4878482,NA,718490,391223,20.75,14.89,5.85,NA,4693,315184,0.378,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-04-09,2894140,0,15715.286,84016,0,227.143,34418.715,0,186.895,999.165,0,2.701,1.12,4515,54.156,NA,NA,NA,NA,7010,84.083,NA,NA,NA,NA,168587,2.021,NA,NA,17918066,12950627,4967510,NA,621760,447674,21.49,15.53,5.96,NA,5370,368643,0.442,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-04-10,2894140,0,15715.286,84016,0,227.143,34418.715,0,186.895,999.165,0,2.701,1.14,4535,54.396,NA,NA,NA,NA,7428,89.097,NA,NA,NA,NA,168418,2.019,NA,NA,18287618,13254837,5032852,NA,369552,467228,21.94,15.9,6.04,NA,5604,388118,0.466,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2021-04-11,3012328,118188,16884,85598,1582,226,35824.273,1405.557,200.794,1017.979,18.814,2.688,1.14,4585,54.996,NA,NA,NA,NA,7575,90.86,52771740,NA,632.69,NA,168250,2.017,0.12,8.3,18548865,13465609,5083327,NA,261247,476884,22.25,16.15,6.1,NA,5720,397801,0.477,75,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,30676.105,2.43,-1.13,367.78125
